usuario,texto,entidade_mencionada,score_sentimento
4805f191-e04f-47a2-aca3-c39b484e29a5,vou levar algumas ideias para os projetos que temos aqui,Ideia,-0.1531
4805f191-e04f-47a2-aca3-c39b484e29a5,vou levar algumas ideias para os projetos que temos aqui,Projetos,-0.1531
575e397c-e7d3-4587-9a09-46e3df1ccdf4,oportunidade de reencontrar pessoas maravilhosas ❤️,Oportunidade,0.4215
575e397c-e7d3-4587-9a09-46e3df1ccdf4,oportunidade de reencontrar pessoas maravilhosas ❤️,Organizacao,0.4215
79fef718-42f9-41fd-b7b1-36943233fdba,amei a ideia de engajamento com estratégias de gamificação,Engajamento,0.3818
79fef718-42f9-41fd-b7b1-36943233fdba,amei a ideia de engajamento com estratégias de gamificação,Ideia,0.3818
79fef718-42f9-41fd-b7b1-36943233fdba,amei a ideia de engajamento com estratégias de gamificação,Projetos,0.3818
79fef718-42f9-41fd-b7b1-36943233fdba,amei a ideia de engajamento com estratégias de gamificação,Gamificacao,0.3818
79fef718-42f9-41fd-b7b1-36943233fdba,o acolhimento no evento foi ótimo,Organizacao,0.3612
51dee22d-fc70-4bc4-b8ad-c757599b8ba8,palestra otimaaaa,Palestra,0.0
631b69a6-0a28-4aac-93e4-ae024e5efc3b,"somos oi, meninas da uern",Mulheres,0.0
631b69a6-0a28-4aac-93e4-ae024e5efc3b,coloquem nosso adesivo no seu crachá 😍😍😍😍,Engie,0.0
631b69a6-0a28-4aac-93e4-ae024e5efc3b,coloquem nosso adesivo no seu crachá 😍😍😍😍,Cracha,0.0
699121e7-c258-43d0-9ede-fdbd0daeb1b5,gostaria de saber se há grupo de zap com os participantes dos projetos parceiros,Participantes,0.34
699121e7-c258-43d0-9ede-fdbd0daeb1b5,gostaria de saber se há grupo de zap com os participantes dos projetos parceiros,Projetos,0.34
699121e7-c258-43d0-9ede-fdbd0daeb1b5,gostaria de saber se há grupo de zap com os participantes dos projetos parceiros,Organizacao,0.34
699121e7-c258-43d0-9ede-fdbd0daeb1b5,gostaria de saber se há grupo de zap com os participantes dos projetos parceiros,Grupo,0.34
699121e7-c258-43d0-9ede-fdbd0daeb1b5,projetos aprovados no cnpq,Projetos,0.0
699121e7-c258-43d0-9ede-fdbd0daeb1b5,projetos aprovados no cnpq,Cnpq,0.0
0420c57a-0aa8-45b1-9166-f455c0711707,incrível ver a participação feminina em cargos de liderança na engie,Engie,0.6705
0420c57a-0aa8-45b1-9166-f455c0711707,incrível ver a participação feminina em cargos de liderança na engie,Cargos,0.6705
0420c57a-0aa8-45b1-9166-f455c0711707,incrível ver a participação feminina em cargos de liderança na engie,Lideranca,0.6705
0420c57a-0aa8-45b1-9166-f455c0711707,incrível ver a participação feminina em cargos de liderança na engie,Inclusao,0.6705
631b69a6-0a28-4aac-93e4-ae024e5efc3b,"nossas meninas estão distribuindo nossos adesivos, nos ajudem a divulgar nosso projeto",Mulheres,0.0
631b69a6-0a28-4aac-93e4-ae024e5efc3b,"nossas meninas estão distribuindo nossos adesivos, nos ajudem a divulgar nosso projeto",Projetos,0.0
631b69a6-0a28-4aac-93e4-ae024e5efc3b,"nossas meninas estão distribuindo nossos adesivos, nos ajudem a divulgar nosso projeto",Engie,0.0
631b69a6-0a28-4aac-93e4-ae024e5efc3b,levem essa lembranca pra casa ❤️,Casa,0.0
631b69a6-0a28-4aac-93e4-ae024e5efc3b,"oi, meninas - uern",Mulheres,0.0
429ddec8-9edb-4757-ab8b-fcdb61defd4e,o fórum foi incrível,Forum,0.6705
0708d7a9-ed61-4c3c-9a29-dd8d999363e3,fórum maravilhoso,Forum,0.6705
b787555f-cd18-4a0b-9e20-493282185ddd,"""começar trabalhando a base"" 
é exatamente isso que precisamos fazer se quisermos consolidar a ciência para o futuro",Base,-0.1531
b787555f-cd18-4a0b-9e20-493282185ddd,"""começar trabalhando a base"" 
é exatamente isso que precisamos fazer se quisermos consolidar a ciência para o futuro",Futuro,-0.1531
b787555f-cd18-4a0b-9e20-493282185ddd,"""começar trabalhando a base"" 
é exatamente isso que precisamos fazer se quisermos consolidar a ciência para o futuro",Pesquisa,-0.1531
c49c15fe-dc85-4357-b9ea-0311374c56f8,muito boa palestra da engie,Engie,0.4404
c49c15fe-dc85-4357-b9ea-0311374c56f8,muito boa palestra da engie,Palestra,0.4404
4bc0a904-0a38-4b33-b1de-cab5ea9cf808,bom dms,Dms,0.4215
c5f537b2-2d25-4784-88c0-7d434cd447d9,já queremos nossa camisaaa🫶🏼💙,Organizacao,0.0
3e429152-f456-498f-9abb-459b5388f42d,"fiquei curiosa em relação a engie, nao sabia que eles tinham tantas ações positivas quanto a diversidade",Engie,0.25
3e429152-f456-498f-9abb-459b5388f42d,"fiquei curiosa em relação a engie, nao sabia que eles tinham tantas ações positivas quanto a diversidade",Organizacao,0.25
3e429152-f456-498f-9abb-459b5388f42d,"fiquei curiosa em relação a engie, nao sabia que eles tinham tantas ações positivas quanto a diversidade",Diversidade,0.25
3e429152-f456-498f-9abb-459b5388f42d,"fiquei curiosa em relação a engie, nao sabia que eles tinham tantas ações positivas quanto a diversidade",Acoes,0.25
c5f537b2-2d25-4784-88c0-7d434cd447d9,"segundo diaaaa, podiam ter mais três 🤍",Diaaaa,0.0
1bfbf56f-28e4-4dee-874f-83823030bda3,que iniciativa incrível da engie,Engie,0.6705
1bfbf56f-28e4-4dee-874f-83823030bda3,que iniciativa incrível da engie,Projetos,0.6705
1bfbf56f-28e4-4dee-874f-83823030bda3,interessante trilha de carreiras femininas,Trajetoria,0.4019
1bfbf56f-28e4-4dee-874f-83823030bda3,interessante trilha de carreiras femininas,Carreiras,0.4019
d7cc7b23-8be1-497b-ae4a-23b538971629,obrigada a toda organização,Organizacao,0.0
3e429152-f456-498f-9abb-459b5388f42d,já fui buscar mais informações sobre a engie,Engie,0.0
3e429152-f456-498f-9abb-459b5388f42d,já fui buscar mais informações sobre a engie,Informacoes,0.0
3e429152-f456-498f-9abb-459b5388f42d,ansiosa para acompanhar as oportunidades que aparecerão,Oportunidade,0.25
936c9115-1651-46b3-8773-bdd88526fc2f,ansiosa para os posteres dos projetos parceiros,Posteres,-0.1531
936c9115-1651-46b3-8773-bdd88526fc2f,ansiosa para os posteres dos projetos parceiros,Projetos,-0.1531
5244efbb-01d2-4f7e-b505-4fd32300baff,trajetórias inspiradoras,Trajetoria,0.0
c04b5ba6-0939-443f-93db-54b15820e804,muito enriquecedora a palestra,Palestra,0.0
c04b5ba6-0939-443f-93db-54b15820e804,muito enriquecedora a palestra,Enriquecedora,0.0
c04b5ba6-0939-443f-93db-54b15820e804,muito legal conhecer a história da nazaré ❤️,Nazare,0.128
c04b5ba6-0939-443f-93db-54b15820e804,muito legal conhecer a história da nazaré ❤️,Artigos,0.128
575e397c-e7d3-4587-9a09-46e3df1ccdf4,ótimas lições a nazaré hahne nos presenteou,Organizacao,0.0
575e397c-e7d3-4587-9a09-46e3df1ccdf4,ótimas lições a nazaré hahne nos presenteou,Nazare,0.0
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,foi ótimo escutar a nazaré falando,Nazare,-0.4019
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,me sentindo grata por participar desse evento de mulheres maravilhosas,Mulheres,0.0
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,me sentindo grata por participar desse evento de mulheres maravilhosas,Organizacao,0.0
00da94da-eaf9-4790-a6fe-fe7b33931c70,eu acho fantástico esse compartilhamento sobre as questões da maternidade durante a carreira,Organizacao,0.1027
00da94da-eaf9-4790-a6fe-fe7b33931c70,eu acho fantástico esse compartilhamento sobre as questões da maternidade durante a carreira,Carreira,0.1027
00da94da-eaf9-4790-a6fe-fe7b33931c70,eu acho fantástico esse compartilhamento sobre as questões da maternidade durante a carreira,Maternidade,0.1027
00da94da-eaf9-4790-a6fe-fe7b33931c70,eu acho fantástico esse compartilhamento sobre as questões da maternidade durante a carreira,Compartilhamento,0.1027
6933d6a3-26d4-4177-97e9-e7325d50bfaa,nazaré como foi retornar as atividades profissionais após a licença maternidade,Maternidade,0.2023
6933d6a3-26d4-4177-97e9-e7325d50bfaa,nazaré como foi retornar as atividades profissionais após a licença maternidade,Licenca,0.2023
6933d6a3-26d4-4177-97e9-e7325d50bfaa,nazaré como foi retornar as atividades profissionais após a licença maternidade,Eventos,0.2023
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,ansioso pela troca de brindes kkkkkk,Organizacao,0.6486
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,ansioso pela troca de brindes kkkkkk,Sessao,0.6486
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,ansioso pela troca de brindes kkkkkk,Troca,0.6486
5c7c797e-febc-42ad-883a-7aaefc221bb2,gostei muito da maneira como elas falaram da carreira,Carreira,0.4215
5c7c797e-febc-42ad-883a-7aaefc221bb2,gostei muito da maneira como elas falaram da carreira,Organizacao,0.4215
be28feaa-bc8c-45e6-b109-e943185c33f5,foi inspirador acompanhar discussões tão relevantes,Conversa,0.4215
be28feaa-bc8c-45e6-b109-e943185c33f5,"ver tantas iniciativas comprometidas com inclusão, diversidade",Projetos,0.0
be28feaa-bc8c-45e6-b109-e943185c33f5,"ver tantas iniciativas comprometidas com inclusão, diversidade",Diversidade,0.0
be28feaa-bc8c-45e6-b109-e943185c33f5,"ver tantas iniciativas comprometidas com inclusão, diversidade",Inclusao,0.0
be28feaa-bc8c-45e6-b109-e943185c33f5,transformação social,Transformacao,0.0
f968ccfe-0100-4760-818b-0d85fd912a70,"adorei a palestra, pude conhecer muitos projetos",Projetos,0.0
f968ccfe-0100-4760-818b-0d85fd912a70,"adorei a palestra, pude conhecer muitos projetos",Palestra,0.0
f968ccfe-0100-4760-818b-0d85fd912a70,"adorei a palestra, pude conhecer muitos projetos",Organizacao,0.0
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,"participar do wit foi uma oportunidade única de aprendizado, conexão",Aprendizado,0.4215
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,"participar do wit foi uma oportunidade única de aprendizado, conexão",Oportunidade,0.4215
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,"participar do wit foi uma oportunidade única de aprendizado, conexão",Conexao,0.4215
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,inspiração,Inspiracao,0.4404
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,cada fala reafirmou a importância de promover espaços que incentivem a presença,Organizacao,0.6249
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,a permanência de mulheres na tecno,Mulheres,0.0
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,a permanência de mulheres na tecno,Tecnologia,0.0
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,a permanência de mulheres na tecno,Continuidade,0.0
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito interessante a explicativa sobre o move to clound,Fato,0.4019
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito interessante a explicativa sobre o move to clound,Movimentos,0.4019
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,"tantas mulheres incríveis reunidas, trocando experiências, fortalecendo umas às outras",Mulheres,0.4939
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,"tantas mulheres incríveis reunidas, trocando experiências, fortalecendo umas às outras",Experiencia,0.4939
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,mostrando que lugar de mulher é onde ela quiser — inclusive (,Mulheres,0.0
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,mostrando que lugar de mulher é onde ela quiser — inclusive (,Area,0.0
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,principalmente) na tecnologia,Tecnologia,0.0
454aed9e-698f-45b7-bd91-93f4a4e6aa1d,muito legal a palestra,Palestra,0.128
454aed9e-698f-45b7-bd91-93f4a4e6aa1d,muito conhecimento compartilhado,Conhecimento,0.34
a6584b5b-822e-4c85-be5b-e91db87dc16e,as ações da engie são interessantes,Engie,0.0
a6584b5b-822e-4c85-be5b-e91db87dc16e,as ações da engie são interessantes,Acoes,0.0
a6584b5b-822e-4c85-be5b-e91db87dc16e,geram oportunidades inclusivas,Oportunidade,0.3818
a4526431-24ef-4045-8981-a19a451487ac,inspiradora a palestra da engie,Engie,0.0
a4526431-24ef-4045-8981-a19a451487ac,inspiradora a palestra da engie,Palestra,0.0
51dee22d-fc70-4bc4-b8ad-c757599b8ba8,palestra completa,Palestra,0.0
8a9fc84a-4a91-46ee-b112-e39d627e2abd,estou gostando muito da palestra da engie,Engie,0.0
8a9fc84a-4a91-46ee-b112-e39d627e2abd,estou gostando muito da palestra da engie,Palestra,0.0
a2172412-8829-44fe-a1bb-c21eb82571aa,a palestra das meninas da envie foi muito boa,Mulheres,0.4404
a2172412-8829-44fe-a1bb-c21eb82571aa,a palestra das meninas da envie foi muito boa,Palestra,0.4404
a2172412-8829-44fe-a1bb-c21eb82571aa,a palestra das meninas da envie foi muito boa,Organizacao,0.4404
9306534e-a4af-407c-a97e-3eab6fa1c918,palestra interessante que as meninas da engie apresentaram,Mulheres,0.4019
9306534e-a4af-407c-a97e-3eab6fa1c918,palestra interessante que as meninas da engie apresentaram,Palestra,0.4019
9306534e-a4af-407c-a97e-3eab6fa1c918,palestra interessante que as meninas da engie apresentaram,Engie,0.4019
3f3583d6-1037-423a-9a58-0b27ea89d428,"a palestra da engie foi maravilhosa, repleta de conhecimentos",Engie,0.6705
3f3583d6-1037-423a-9a58-0b27ea89d428,"a palestra da engie foi maravilhosa, repleta de conhecimentos",Conhecimento,0.6705
3f3583d6-1037-423a-9a58-0b27ea89d428,"a palestra da engie foi maravilhosa, repleta de conhecimentos",Palestra,0.6705
3f3583d6-1037-423a-9a58-0b27ea89d428,"a palestra da engie foi maravilhosa, repleta de conhecimentos",Organizacao,0.6705
3f3583d6-1037-423a-9a58-0b27ea89d428,aprendizados,Aprendizado,0.0
699121e7-c258-43d0-9ede-fdbd0daeb1b5,excelente palestra da engie,Engie,0.6249
699121e7-c258-43d0-9ede-fdbd0daeb1b5,excelente palestra da engie,Palestra,0.6249
97b78585-66fb-4308-ac17-5dec3ad981db,muito bom conhecer mulheres inspiradoras,Mulheres,0.4215
8b928f09-aedb-4ce1-a365-4d56a0839c50,"interessante demais a palestra da engie, ver que as empresas estão começando a se diversificar",Engie,0.4019
8b928f09-aedb-4ce1-a365-4d56a0839c50,"interessante demais a palestra da engie, ver que as empresas estão começando a se diversificar",Empresas,0.4019
8b928f09-aedb-4ce1-a365-4d56a0839c50,"interessante demais a palestra da engie, ver que as empresas estão começando a se diversificar",Palestra,0.4019
8b928f09-aedb-4ce1-a365-4d56a0839c50,isso que as mulheres exitam em se candidatar as vagas sem estar 100% dos requisitos é muito real,Mulheres,0.0
8b928f09-aedb-4ce1-a365-4d56a0839c50,isso que as mulheres exitam em se candidatar as vagas sem estar 100% dos requisitos é muito real,Requisitos,0.0
8b928f09-aedb-4ce1-a365-4d56a0839c50,isso que as mulheres exitam em se candidatar as vagas sem estar 100% dos requisitos é muito real,Organizacao,0.0
b26c0a2d-f5a9-4708-a4ec-8603756202d8,amei a palestra,Palestra,0.6705
b26c0a2d-f5a9-4708-a4ec-8603756202d8,vou passar as informações para minhas alunas,Engie,-0.1531
b26c0a2d-f5a9-4708-a4ec-8603756202d8,vou passar as informações para minhas alunas,Informacoes,-0.1531
79fef718-42f9-41fd-b7b1-36943233fdba,parabéns pelas iniciativas de diversidade,Projetos,0.5994
79fef718-42f9-41fd-b7b1-36943233fdba,parabéns pelas iniciativas de diversidade,Diversidade,0.5994
170840c4-5893-454a-8433-5854baffd2cc,ansiosa para ganhar essa camisa lindaaa,Camisa,0.4939
00785be0-171f-446a-9069-97212c12e0e3,"maravilhosas, eu amei",Super,0.6705
00785be0-171f-446a-9069-97212c12e0e3,estou adorando casa vez mais,Casa,0.3818
00785be0-171f-446a-9069-97212c12e0e3,estou adorando casa vez mais,Organizacao,0.3818
41984732-0ee1-4644-b003-3309c119734d,muito importante esse tema,Organizacao,0.3182
cc7e1a51-703f-4d8f-b49c-ee6447e0542d,palestras excepcionais,Palestra,0.0
00785be0-171f-446a-9069-97212c12e0e3,"vocês são incríveis, uma palestra melhor que a outra",Palestra,0.4404
c01cfc13-c80c-4c86-872a-da81361b3339,muito muito muito legal a palestra da engie,Engie,0.27
c01cfc13-c80c-4c86-872a-da81361b3339,muito muito muito legal a palestra da engie,Palestra,0.27
c01cfc13-c80c-4c86-872a-da81361b3339,muitas dicas boas,Conselhos,0.0
cc7e1a51-703f-4d8f-b49c-ee6447e0542d,dúvidas esclarecidas,Organizacao,-0.296
93780366-368f-4230-aa79-3ac4dca0bec6,"o que me falta mais é autoconfiança no meu próprio conhecimento, obrigada meninas",Mulheres,-0.3612
93780366-368f-4230-aa79-3ac4dca0bec6,"o que me falta mais é autoconfiança no meu próprio conhecimento, obrigada meninas",Autoconfianca,-0.3612
93780366-368f-4230-aa79-3ac4dca0bec6,"o que me falta mais é autoconfiança no meu próprio conhecimento, obrigada meninas",Conhecimento,-0.3612
9306534e-a4af-407c-a97e-3eab6fa1c918,ótimo conselho dado em relação ao ensino técnico que foi passado pela nazaré,Aprendizado,0.3612
9306534e-a4af-407c-a97e-3eab6fa1c918,ótimo conselho dado em relação ao ensino técnico que foi passado pela nazaré,Organizacao,0.3612
9306534e-a4af-407c-a97e-3eab6fa1c918,ótimo conselho dado em relação ao ensino técnico que foi passado pela nazaré,Nazare,0.3612
9306534e-a4af-407c-a97e-3eab6fa1c918,ótimo conselho dado em relação ao ensino técnico que foi passado pela nazaré,Conselhos,0.3612
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Organizacao,-0.25
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Mulheres,-0.25
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Timidez,-0.25
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Palestra,-0.25
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Enriquecedora,-0.25
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Conselhos,-0.25
b26c0a2d-f5a9-4708-a4ec-8603756202d8,"sou coordenadora de um projeto de extensão vinculado às meninas digitais,",Mulheres,0.0
b26c0a2d-f5a9-4708-a4ec-8603756202d8,"sou coordenadora de um projeto de extensão vinculado às meninas digitais,",Projetos,0.0
b26c0a2d-f5a9-4708-a4ec-8603756202d8,"sou coordenadora de um projeto de extensão vinculado às meninas digitais,",Organizacao,0.0
b26c0a2d-f5a9-4708-a4ec-8603756202d8,nunca olho os editais do cnpq,Cnpq,0.0
b26c0a2d-f5a9-4708-a4ec-8603756202d8,nunca olho os editais do cnpq,Organizacao,0.0
b26c0a2d-f5a9-4708-a4ec-8603756202d8,participar da mesa redonda me despertou para ficar de olho nesses editais,Olho,-0.1531
b26c0a2d-f5a9-4708-a4ec-8603756202d8,participar da mesa redonda me despertou para ficar de olho nesses editais,Mesa,-0.1531
c01cfc13-c80c-4c86-872a-da81361b3339,duas mulheres incríveis nazaré,Mulheres,0.0
5671ae6e-ba88-4fbb-b2dd-5c0c4e65ce60,eu quero entrar na engie,Engie,0.0
5671ae6e-ba88-4fbb-b2dd-5c0c4e65ce60,vamos meninas digitais,Mulheres,0.0
6933d6a3-26d4-4177-97e9-e7325d50bfaa,insights importantes da vida de uma profissional em ti na palestra engie,Vida,0.0
6933d6a3-26d4-4177-97e9-e7325d50bfaa,insights importantes da vida de uma profissional em ti na palestra engie,Palestra,0.0
6933d6a3-26d4-4177-97e9-e7325d50bfaa,insights importantes da vida de uma profissional em ti na palestra engie,Organizacao,0.0
6933d6a3-26d4-4177-97e9-e7325d50bfaa,insights importantes da vida de uma profissional em ti na palestra engie,Carreira,0.0
b2b4af06-4544-44ae-8b60-f90bdc1f0fe2,ansiosa pela camisa,Camisa,0.0
b2b4af06-4544-44ae-8b60-f90bdc1f0fe2,pelo momento da foto,Momento,0.0
b2b4af06-4544-44ae-8b60-f90bdc1f0fe2,pelo momento da foto,Foto,0.0
b2b4af06-4544-44ae-8b60-f90bdc1f0fe2,amei participar do painel,Painel,0.6705
b2b4af06-4544-44ae-8b60-f90bdc1f0fe2,obrigada pelo convite,Convite,0.1531
c08bca4e-d84f-4567-b938-d29470fd6d02,"amando muito a oportunidade de participar desse evento, incrível",Oportunidade,0.9062
b26c0a2d-f5a9-4708-a4ec-8603756202d8,minhas alunas estão empolgadíssimas de sair na foto da meninas digitais,Engie,-0.0516
b26c0a2d-f5a9-4708-a4ec-8603756202d8,minhas alunas estão empolgadíssimas de sair na foto da meninas digitais,Foto,-0.0516
b26c0a2d-f5a9-4708-a4ec-8603756202d8,minhas alunas estão empolgadíssimas de sair na foto da meninas digitais,Super,-0.0516
b26c0a2d-f5a9-4708-a4ec-8603756202d8,minhas alunas estão empolgadíssimas de sair na foto da meninas digitais,Mulheres,-0.0516
537d3fe2-2cd9-4d63-a1cf-6c6d288411ff,o jantar de ontem foi muito especial,Jantar,0.4019
5b1bd074-2e84-4caf-854b-505a36f8a606,"gostei bastante, bons assuntos abordados",Organizacao,0.4215
1bfbf56f-28e4-4dee-874f-83823030bda3,amei a camiseta 👕 ✨️,Camisa,0.6705
3f3583d6-1037-423a-9a58-0b27ea89d428,a blusa do wit é linda demais,Organizacao,0.5423
1b4e9684-e087-4145-88d4-125c44975a1c,lindos relatos de trajetória profissional,Trajetoria,0.0
1b4e9684-e087-4145-88d4-125c44975a1c,lindos relatos de trajetória profissional,Artigos,0.0
7ab458bd-970a-40e5-9525-ee10be806901,"as palestras muito ricas, amei tudo",Palestra,0.6705
3f3583d6-1037-423a-9a58-0b27ea89d428,organização do evento arrasou,Organizacao,0.6124
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Parcerias,0.8316
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Projetos,0.8316
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Comunidade,0.8316
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Mulheres,0.8316
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Carreira,0.8316
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Palestra,0.8316
1b4e9684-e087-4145-88d4-125c44975a1c,programas parceiros,Programacao,0.0
e9b594f7-6309-4190-9032-4dde803e2d6a,muito linda a camisa das meninas digitais ❤️❤️,Mulheres,0.5423
e9b594f7-6309-4190-9032-4dde803e2d6a,muito linda a camisa das meninas digitais ❤️❤️,Camisa,0.5423
af226d00-c366-4e2d-9c27-2b3ed3d78273,conhecimentos extremamente valiosos,Conhecimento,0.0
af226d00-c366-4e2d-9c27-2b3ed3d78273,conhecimentos extremamente valiosos,Enriquecedora,0.0
908bb7b4-88ca-4d4c-83d1-513a4e11c569,amei a camisa das meninas digitais,Mulheres,0.6705
908bb7b4-88ca-4d4c-83d1-513a4e11c569,amei a camisa das meninas digitais,Camisa,0.6705
908bb7b4-88ca-4d4c-83d1-513a4e11c569,a corrida do csbc foi top,Carreiras,0.6124
cd5e94b1-51c2-4147-a20b-9e1345a0adad,eu amei o encontro dos projetos parceiros da meninonas digitais,Meninos,0.6705
cd5e94b1-51c2-4147-a20b-9e1345a0adad,eu amei o encontro dos projetos parceiros da meninonas digitais,Projetos,0.6705
cd5e94b1-51c2-4147-a20b-9e1345a0adad,eu amei o encontro dos projetos parceiros da meninonas digitais,Encontro,0.6705
cd5e94b1-51c2-4147-a20b-9e1345a0adad,estou ansiosa para a palestra da embraer 😍😍,Embraer,-0.1531
cd5e94b1-51c2-4147-a20b-9e1345a0adad,estou ansiosa para a palestra da embraer 😍😍,Palestra,-0.1531
af226d00-c366-4e2d-9c27-2b3ed3d78273,amei a camiseta das meninas digitais,Mulheres,0.6705
af226d00-c366-4e2d-9c27-2b3ed3d78273,amei a camiseta das meninas digitais,Camisa,0.6705
5c7c797e-febc-42ad-883a-7aaefc221bb2,camisa maravilhosa ❤️,Camisa,0.6705
e56b565e-2680-4f05-bfb5-f672c691d632,a camiseta é belíssima,Camisa,0.5994
489050ba-f6ce-4f05-a8ce-d6bdee47371a,"muito feliz em estar fazendo parte do wit esse ano, o mar azul da foto foi sensacional",Foto,0.5859
489050ba-f6ce-4f05-a8ce-d6bdee47371a,"muito feliz em estar fazendo parte do wit esse ano, o mar azul da foto foi sensacional",Organizacao,0.5859
3853a3fa-b147-4e93-b479-539e9c2370b2,"adorei a animação da senhorinha na hora da fotografia, amei a receptivo",Mulheres,0.6705
3853a3fa-b147-4e93-b479-539e9c2370b2,"adorei a animação da senhorinha na hora da fotografia, amei a receptivo",Momento,0.6705
3853a3fa-b147-4e93-b479-539e9c2370b2,"adorei a animação da senhorinha na hora da fotografia, amei a receptivo",Animacao,0.6705
3853a3fa-b147-4e93-b479-539e9c2370b2,"adorei a animação da senhorinha na hora da fotografia, amei a receptivo",Foto,0.6705
8a9fc84a-4a91-46ee-b112-e39d627e2abd,amei a blusa do wit,Organizacao,0.6705
97bb898c-af32-4429-b56c-5914309a8775,ansiosa pela apresentação dos banners,Palestra,0.0
97bb898c-af32-4429-b56c-5914309a8775,ansiosa pela apresentação dos banners,Banners,0.0
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito obrigada meninas,Mulheres,0.0
e6c29589-e8e1-47aa-be9e-aecde3b1f82b,adorei os temas,Organizacao,0.0
e6c29589-e8e1-47aa-be9e-aecde3b1f82b,"salas aconchegantes, só o ar que tá muito gelado",Organizacao,0.0
5ca22f49-b601-4a36-81af-dba71e05cf97,palestras muito boas,Palestra,0.0
8e1a9311-52fe-4567-8c58-70f0e2281925,renacee md é maravilhoso,Renacee,0.6705
fa22c635-07b6-4718-9309-2665ad2d1a12,muito legal ver os outros projetos do cnpq,Projetos,0.128
fa22c635-07b6-4718-9309-2665ad2d1a12,muito legal ver os outros projetos do cnpq,Cnpq,0.128
8e1a9311-52fe-4567-8c58-70f0e2281925,ansiosa pela foto oficial desse ano,Foto,0.0
fd51eca2-7207-474a-8495-5c0e5f20aea5,muito boa as histórias,Artigos,0.4404
b7c16dca-5c66-4a7b-8685-96474b1617e0,ansiosa para dar continuidade a segunda sessão de pôsteres,Posteres,-0.1531
b7c16dca-5c66-4a7b-8685-96474b1617e0,ansiosa para dar continuidade a segunda sessão de pôsteres,Sessao,-0.1531
b7c16dca-5c66-4a7b-8685-96474b1617e0,ansiosa para dar continuidade a segunda sessão de pôsteres,Continuidade,-0.1531
a2172412-8829-44fe-a1bb-c21eb82571aa,as camisas wit 2025 estão belíssimas🫶🏻,Camisa,0.4767
